"income","loan_size","collateral_value","city","LTV","PD"
8000,1014900,684000,"CA.Los.Angeles",1.48377192982456,0.0482072384844599
6000,563600,488250,"MI.Detroit",1.15432667690732,0.0049578146573158
16000,447200,574000,"IL.Chicago",0.779094076655052,0.0273618188154536
10000,354200,301750,"MI.Detroit",1.17381938690969,0.0393761202316521
8000,577350,384900,"CA.Los.Angeles",1.5,0.0246515708277002
6000,151875,101250,"MI.Detroit",1.5,0.0590454274148215
10000,531800,588900,"IL.Chicago",0.903039565291221,0.0315119987831723
16000,541000,631400,"IL.Chicago",0.85682610072854,0.0122629504976439
4000,643600,736500,"IL.Chicago",0.873862864901561,0.0235293187307987
10000,487600,532500,"IL.Chicago",0.915680751173709,0.0365738866029718
10000,489800,640300,"IL.Chicago",0.764953927846322,0.0131823135061465
12000,511700,446100,"IL.Chicago",1.14705223044161,0.0130397040914201
10000,844350,562900,"CA.Los.Angeles",1.5,0.0468384561769199
22000,463300,401900,"IL.Chicago",1.15277432197064,0.0360700301800018
8000,716000,553400,"CA.Los.Angeles",1.29382002168413,0.0614825133997462
10000,510700,698500,"IL.Chicago",0.731138153185397,0.0152071112078523
12000,970900,714000,"CA.Los.Angeles",1.35980392156863,0.0408907527520034
8000,376900,491900,"IL.Chicago",0.766212644846514,0.0287226657627099
16000,546800,519700,"IL.Chicago",1.05214546853954,0.0275849346719025
8000,864700,925000,"CA.Los.Angeles",0.934810810810811,0.0145741304382455
10000,503000,743200,"IL.Chicago",0.676803013993541,0.0224945205238923
6000,565300,458500,"IL.Chicago",1.23293347873501,0.064836848463949
14000,304900,483200,"IL.Chicago",0.631001655629139,0.0386761323469157
8000,936200,981000,"CA.Los.Angeles",0.954332313965341,0.0346942897146866
12000,496600,652800,"IL.Chicago",0.760723039215686,0.0273449696373976
6000,270100,311300,"IL.Chicago",0.867651782846129,0.0320289904343136
8000,337000,318300,"IL.Chicago",1.05874960728872,0.0155794043536321
10000,572500,985500,"IL.Chicago",0.580923389142567,0.031190439180377
8000,342100,328000,"IL.Chicago",1.04298780487805,0.0216971181677759
8000,379200,433000,"IL.Chicago",0.875750577367206,0.0454658811312987
14000,466500,800400,"IL.Chicago",0.582833583208396,0.0309639420509708
16000,282500,520000,"IL.Chicago",0.543269230769231,0.0122102379113214
4000,446900,310900,"IL.Chicago",1.43743969121904,0.0366227922564006
10000,348400,399000,"IL.Chicago",0.873182957393484,0.0156725948552715
12000,270400,275100,"IL.Chicago",0.982915303525991,0.0286158194875439
10000,274650,183100,"IL.Chicago",1.5,0.00690517830860584
6000,940700,720300,"CA.Los.Angeles",1.30598361793697,0.0588693987400064
0,395550,263700,"IL.Chicago",1.5,0.0543765684310633
8000,723900,980800,"IL.Chicago",0.738070962479608,0.0280597807248373
16000,244200,171300,"IL.Chicago",1.42556917688266,0.0206770312880101
14000,798900,563800,"CA.Los.Angeles",1.4169918410784,0.0517387807191347
8000,500100,756900,"IL.Chicago",0.660721363456203,0.0180830944767264
10000,294600,274950,"MI.Detroit",1.07146753955265,0.0408206713961034
14000,397725,265150,"MI.Detroit",1.5,0.0671829190745484
14000,618700,514900,"IL.Chicago",1.20159254224121,0.0287186572572761
2000,312300,438900,"IL.Chicago",0.711551606288448,0.0100579167950925
8000,432000,484850,"MI.Detroit",0.890997215633701,0.0439747934297574
14000,702300,468200,"CA.Los.Angeles",1.5,0.0442727843590546
12000,955000,808000,"CA.Los.Angeles",1.18193069306931,0.0116068314593648
16000,853200,1025300,"IL.Chicago",0.832146688774017,0.0474177725526689
12000,413800,319450,"MI.Detroit",1.2953513851933,0.0646440812503625
4000,129300,146800,"IL.Chicago",0.880790190735695,0.0446074614392519
16000,593600,726700,"IL.Chicago",0.816843264070455,0.0469439331484793
8000,724500,483000,"CA.Los.Angeles",1.5,0.0119321296107955
16000,548400,365600,"CA.Los.Angeles",1.5,0.0121574103366584
8000,401000,532750,"MI.Detroit",0.75269826372595,0.0325180493642854
14000,782400,1028700,"IL.Chicago",0.760571595217264,0.0187827130768609
6000,503200,491950,"MI.Detroit",1.02286817766033,0.0285477573737549
8000,878300,614000,"CA.Los.Angeles",1.43045602605863,0.0389479253446632
10000,385400,472750,"MI.Detroit",0.815230037017451,0.0266002903629039
4000,599250,399500,"IL.Chicago",1.5,0.0700553451161237
14000,465800,665000,"IL.Chicago",0.700451127819549,0.0251141588729444
8000,477300,548050,"MI.Detroit",0.870905939239121,0.0229031888286059
8000,594900,396600,"CA.Los.Angeles",1.5,0.0293178764171898
14000,633000,422000,"CA.Los.Angeles",1.5,0.048119058291195
10000,574100,856100,"IL.Chicago",0.670599229062026,0.0325301793347242
10000,1127500,908800,"CA.Los.Angeles",1.24064700704225,0.00501271929156438
10000,443700,501050,"MI.Detroit",0.885540365233011,0.0329212449293881
10000,942100,705600,"CA.Los.Angeles",1.33517573696145,0.00696577033746495
8000,275900,446550,"MI.Detroit",0.617847945358862,0.0260316650214867
6000,67100,176150,"MI.Detroit",0.380925347715016,0.00331059964554791
8000,604700,892800,"IL.Chicago",0.677307347670251,0.0245824755114867
2000,517600,768900,"IL.Chicago",0.673169462869034,0.0227671210246155
14000,257100,304300,"IL.Chicago",0.844889911271771,0.010147953711254
12000,662400,441600,"CA.Los.Angeles",1.5,0.0254481276904698
8000,550300,621050,"MI.Detroit",0.886080025762821,0.0160942410551642
12000,682950,455300,"CA.Los.Angeles",1.5,0.0263830636802595
12000,367100,409600,"IL.Chicago",0.896240234375,0.0155214578171387
20000,413400,275600,"CA.Los.Angeles",1.5,0.0475014584313612
8000,255000,409000,"IL.Chicago",0.623471882640587,0.0105504212549402
4000,677900,1011800,"IL.Chicago",0.669994069974303,0.0342720661493204
14000,715350,476900,"CA.Los.Angeles",1.5,0.0644003544060979
8000,390000,535200,"IL.Chicago",0.728699551569507,0.038906275551879
8000,557600,831200,"IL.Chicago",0.670837343599615,0.0227323997235087
6000,230100,275350,"MI.Detroit",0.835663700744507,0.0254144811806603
16000,109200,179600,"IL.Chicago",0.608017817371938,0.0236200295929
16000,421700,375800,"IL.Chicago",1.12213943587014,0.055061845271752
14000,457100,665800,"IL.Chicago",0.686542505256834,0.0324283829811714
8000,474100,548500,"IL.Chicago",0.864357338195077,0.0518123832164914
8000,460200,306800,"IL.Chicago",1.5,0.0534023645817964
2000,961600,889500,"CA.Los.Angeles",1.08105677346824,0.0387381353963663
6000,686900,725000,"IL.Chicago",0.947448275862069,0.0470385758902745
0,769650,513100,"CA.Los.Angeles",1.5,0.00944725808221847
6000,254500,337600,"IL.Chicago",0.753850710900474,0.0140735773619883
14000,579600,411300,"IL.Chicago",1.40919037199125,0.0262334237391396
8000,564600,604700,"IL.Chicago",0.933686125351414,0.0335529546102701
6000,286300,364650,"MI.Detroit",0.785136432195256,0.0359866718993464
4000,578000,760800,"IL.Chicago",0.759726603575184,0.0208626560079843
8000,359800,380200,"IL.Chicago",0.94634402945818,0.037156597961706
6000,191800,354150,"MI.Detroit",0.541578427220105,0.0105996109104158
8000,435800,514550,"MI.Detroit",0.846953648819357,0.00797542401747555
12000,924600,716100,"CA.Los.Angeles",1.29116045245077,0.03863318358238
10000,301950,201300,"IL.Chicago",1.5,0.0366275218008151
8000,372500,435250,"MI.Detroit",0.855829982768524,0.0347588815591804
10000,984100,728400,"CA.Los.Angeles",1.35104338275673,0.031051060998903
12000,605700,669700,"IL.Chicago",0.904434821561893,0.0415967857348778
8000,603600,555300,"IL.Chicago",1.08698001080497,0.00906692174110701
10000,89600,120400,"IL.Chicago",0.744186046511628,0.0104912807721256
12000,342600,305300,"IL.Chicago",1.12217490992466,0.0599502759115109
10000,97200,236250,"MI.Detroit",0.411428571428571,0.0134659276115043
10000,320900,341450,"MI.Detroit",0.939815492751501,0.0364291589116758
4000,599400,399600,"CA.Los.Angeles",1.5,0.0254971590999048
10000,293600,438900,"IL.Chicago",0.668945089997722,0.0286759722086162
6000,388700,733650,"MI.Detroit",0.529816670074286,0.000280415613687833
4000,1083400,934400,"CA.Los.Angeles",1.15946061643836,0.0573340137494099
6000,459500,807350,"MI.Detroit",0.569145971387874,0.00812863592492186
10000,458900,495400,"IL.Chicago",0.926322163907953,0.0499147638364018
12000,229000,272550,"MI.Detroit",0.84021280498991,0.0387449813626537
10000,744900,496600,"CA.Los.Angeles",1.5,0.0740044620644767
12000,663700,699500,"IL.Chicago",0.948820586132952,0.0273017874872193
16000,846750,564500,"CA.Los.Angeles",1.5,0.0421249326900579
10000,821800,943400,"IL.Chicago",0.871104515581938,0.013200924555871
16000,605300,608500,"IL.Chicago",0.994741166803615,0.0107313682583741
8000,978300,1055900,"CA.Los.Angeles",0.926508192063642,0.0220428999977472
10000,434400,593300,"IL.Chicago",0.732175964941851,0.0142309896296326
28000,337400,531150,"MI.Detroit",0.635225454203144,0.0196472257733062
14000,895800,672200,"CA.Los.Angeles",1.33263909550729,0.0306036674736286
14000,715200,570200,"CA.Los.Angeles",1.25429673798667,0.0382737397381553
6000,775800,628100,"CA.Los.Angeles",1.23515363795574,0.0415271543088323
18000,614200,623600,"IL.Chicago",0.984926234765876,0.0146948858944808
10000,804800,545700,"CA.Los.Angeles",1.47480300531428,0.0191066286178633
10000,679200,533500,"IL.Chicago",1.27310215557638,0.0619347370479349
12000,175000,225800,"IL.Chicago",0.775022143489814,0.0340514838462586
4000,570000,905600,"IL.Chicago",0.629416961130742,0.0145559170974549
8000,592000,674050,"MI.Detroit",0.878273125139085,0.00781177739565021
4000,869300,712500,"IL.Chicago",1.2200701754386,0.0650703811474094
10000,629100,533200,"IL.Chicago",1.17985746436609,0.0217917966715186
12000,446700,503500,"IL.Chicago",0.887189672293942,0.0454988481396642
4000,434400,289600,"CA.Los.Angeles",1.5,0.00995120422448963
10000,871400,798100,"CA.Los.Angeles",1.09184312742764,0.0389382545232328
6000,435400,409100,"IL.Chicago",1.06428746027866,0.0177240003946455
8000,292400,267200,"IL.Chicago",1.09431137724551,0.0506377464068559
2000,793900,729300,"CA.Los.Angeles",1.08857808857809,0.0130881524740584
8000,173800,309000,"IL.Chicago",0.562459546925566,0.0139631501179695
8000,894300,596200,"CA.Los.Angeles",1.5,0.0281125853711274
10000,653700,435800,"CA.Los.Angeles",1.5,0.0123691541142762
4000,489150,326100,"CA.Los.Angeles",1.5,0.0585961008444428
20000,400100,499500,"IL.Chicago",0.801001001001001,0.021687386998851
10000,870000,722200,"CA.Los.Angeles",1.20465245084464,0.0226699807907784
4000,457000,724550,"MI.Detroit",0.63073631909461,0.0174764283178645
12000,950400,706800,"CA.Los.Angeles",1.3446519524618,0.0332465652983591
10000,502800,725000,"IL.Chicago",0.69351724137931,0.0286089551024366
6000,354000,377450,"MI.Detroit",0.937872565902769,0.0305826095355891
2000,675000,462500,"CA.Los.Angeles",1.45945945945946,0.0429755363613367
16000,615600,410400,"CA.Los.Angeles",1.5,0.0169975208002143
6000,177500,200400,"IL.Chicago",0.885728542914172,0.0251649726835922
4000,994400,749600,"CA.Los.Angeles",1.32657417289221,0.0222121197118532
8000,470900,598650,"MI.Detroit",0.786603190511985,0.0263205866563019
16000,681750,454500,"CA.Los.Angeles",1.5,0.063891379715642
16000,459400,469700,"IL.Chicago",0.97807110921865,0.0228868657709772
10000,407700,611800,"IL.Chicago",0.66639424648578,0.0153398585329247
6000,453200,583550,"MI.Detroit",0.776625824693685,0.00252659782542585
12000,325300,308800,"IL.Chicago",1.05343264248705,0.0594259884619754
8000,788800,640100,"CA.Los.Angeles",1.23230745196063,0.0518903793277645
10000,455600,687000,"IL.Chicago",0.663173216885007,0.0175876327962887
14000,346600,486100,"IL.Chicago",0.713022011931701,0.0318677472937203
14000,348800,326300,"IL.Chicago",1.06895494943304,0.0583110034725502
6000,206100,151450,"MI.Detroit",1.36084516342027,0.0140687127885267
12000,371700,304200,"IL.Chicago",1.22189349112426,0.0255832236833381
10000,384400,381000,"IL.Chicago",1.00892388451444,0.0237998962196646
4000,520500,473700,"IL.Chicago",1.09879670677644,0.0130098199905143
6000,879100,763400,"CA.Los.Angeles",1.15155881582395,0.0107564960120956
12000,702500,765700,"IL.Chicago",0.917461146663184,0.0287207548209324
8000,491600,765100,"IL.Chicago",0.642530388184551,0.0208090618721388
12000,436900,294050,"MI.Detroit",1.48580173439891,0.0501453914220577
6000,749850,499900,"CA.Los.Angeles",1.5,0.0120210365799721
8000,808500,694100,"CA.Los.Angeles",1.1648177496038,0.0411697128446693
12000,215600,338600,"IL.Chicago",0.636739515652687,0.0266797590872898
8000,569800,714600,"IL.Chicago",0.797369157570669,0.0145278134570027
22000,374400,339800,"IL.Chicago",1.10182460270747,0.0433228792891507
14000,526200,350800,"IL.Chicago",1.5,0.0534856144081079
4000,824400,563100,"CA.Los.Angeles",1.46403835908364,0.0142041557031095
16000,330300,331500,"IL.Chicago",0.996380090497738,0.0410846263706563
6000,419300,450800,"IL.Chicago",0.930124223602484,0.0520290138797736
10000,554400,715100,"IL.Chicago",0.77527618514893,0.040713786121317
10000,312900,491250,"MI.Detroit",0.636946564885496,0.0249281374887698
8000,352400,672950,"MI.Detroit",0.523664462441489,0.0145803641182736
10000,485100,597450,"MI.Detroit",0.81195079086116,0.0179634091427946
8000,509200,632400,"IL.Chicago",0.805186590765338,0.0105189580188622
16000,646900,708900,"IL.Chicago",0.912540555790662,0.0516355436944277
12000,463950,309300,"CA.Los.Angeles",1.5,0.0421235830814112
4000,459900,516100,"IL.Chicago",0.891106374733579,0.0290941820532053
10000,594600,559600,"IL.Chicago",1.06254467476769,0.0379456467432787
14000,209100,174050,"MI.Detroit",1.20137891410514,0.0378989510488325
10000,956400,637600,"CA.Los.Angeles",1.5,0.0676884459389839
8000,759000,581300,"CA.Los.Angeles",1.30569413383795,0.0089065769910633
8000,578800,467700,"IL.Chicago",1.23754543510798,0.0106525022448135
8000,618200,766550,"MI.Detroit",0.806470549866284,0.00673483824914447
8000,472300,683400,"IL.Chicago",0.69110330699444,0.0178934015526045
2000,411500,486200,"IL.Chicago",0.846359522830111,0.0192042778846172
6000,882000,588000,"CA.Los.Angeles",1.5,0.0474817993934266
6000,496100,727700,"IL.Chicago",0.681736979524529,0.0237396598665872
8000,825300,568800,"CA.Los.Angeles",1.45094936708861,0.0413853180299652
10000,522700,707700,"IL.Chicago",0.738589797936979,0.0399116232817697
22000,314500,366700,"IL.Chicago",0.857649304608672,0.00891780544730402
8000,431800,433000,"IL.Chicago",0.997228637413395,0.0188614135629788
4000,892900,762000,"CA.Los.Angeles",1.17178477690289,0.00807205271347227
16000,811400,685800,"CA.Los.Angeles",1.18314377369495,0.0570093199126342
12000,489750,326500,"CA.Los.Angeles",1.5,0.0520076331391465
14000,414900,577150,"MI.Detroit",0.718877241618297,0.0256491128656414
14000,590250,393500,"CA.Los.Angeles",1.5,0.0552130430121906
20000,503600,684600,"IL.Chicago",0.735612036225533,0.00851584640003834
8000,568200,717700,"IL.Chicago",0.791695694579908,0.0277855557773626
6000,350600,456600,"IL.Chicago",0.767849321068769,0.0217055580364122
12000,439200,471000,"IL.Chicago",0.932484076433121,0.0494736646347939
8000,443700,295800,"CA.Los.Angeles",1.5,0.0396304872818291
6000,260000,421700,"IL.Chicago",0.616552051221247,0.0340900432712553
8000,171000,114000,"IL.Chicago",1.5,0.0696709013679625
16000,237150,158100,"IL.Chicago",1.5,0.0493020497743929
14000,88600,162150,"MI.Detroit",0.54640764724021,0.0258639144429617
4000,276150,184100,"IL.Chicago",1.5,0.0379838450299627
16000,1020750,680500,"CA.Los.Angeles",1.5,0.0520927349687554
6000,391800,261200,"IL.Chicago",1.5,0.0252628612707451
6000,800400,633500,"CA.Los.Angeles",1.26345698500395,0.0581898400354498
10000,614700,608800,"IL.Chicago",1.00969119579501,0.0337967242948684
8000,679800,453200,"CA.Los.Angeles",1.5,0.0069213937735185
2000,389800,717850,"MI.Detroit",0.543010378212719,0.00638901671886282
6000,653250,435500,"CA.Los.Angeles",1.5,0.0629811048740521
10000,574900,492400,"IL.Chicago",1.16754670999188,0.0332428101512849
18000,542100,776400,"IL.Chicago",0.69822256568779,0.0312755923011742
6000,580700,408600,"IL.Chicago",1.42119432207538,0.0393224417215501
14000,533400,876300,"IL.Chicago",0.608695652173913,0.0141234953802793
8000,372000,380100,"IL.Chicago",0.978689818468824,0.037909965681101
10000,473400,414350,"MI.Detroit",1.14251236877036,0.00872668350912555
10000,365100,466600,"IL.Chicago",0.782468924132019,0.0206939679731558
14000,175500,243650,"MI.Detroit",0.720295505848553,0.0311177856383311
12000,612300,648500,"IL.Chicago",0.944178874325366,0.0494889172907256
10000,176800,203350,"MI.Detroit",0.869436931399066,0.0261878436668985
10000,930600,703500,"CA.Los.Angeles",1.3228144989339,0.0129513180579668
2000,246600,259150,"MI.Detroit",0.951572448388964,0.00508317084257591
4000,370900,380300,"IL.Chicago",0.975282671575072,0.0105442401522522
8000,437000,919750,"MI.Detroit",0.475129111171514,0.0112987955784707
8000,343300,320300,"IL.Chicago",1.07180768029972,0.0247674127653445
10000,801800,547500,"CA.Los.Angeles",1.46447488584475,0.0318820193246832
14000,675900,887900,"IL.Chicago",0.76123437324023,0.0100240526649397
8000,698000,764800,"IL.Chicago",0.91265690376569,0.00909798781854656
20000,368400,338100,"IL.Chicago",1.08961845607808,0.0330652840434607
6000,1018600,733600,"CA.Los.Angeles",1.38849509269357,0.0182717386147501
0,542600,628150,"MI.Detroit",0.863806415665048,0.00989016320997933
8000,358800,418200,"IL.Chicago",0.857962697274032,0.0364632287571429
4000,881800,594200,"CA.Los.Angeles",1.48401211713228,0.0202997969329694
14000,387600,288100,"IL.Chicago",1.34536619229434,0.0202304839042688
14000,627500,660800,"IL.Chicago",0.949606537530266,0.022950340233732
12000,427400,333000,"IL.Chicago",1.28348348348348,0.0135150937776583
4000,595900,1006400,"IL.Chicago",0.592110492845787,0.0272468820359093
16000,233500,157700,"IL.Chicago",1.48065948002536,0.0256492256532671
10000,546600,364400,"CA.Los.Angeles",1.5,0.0126446016482078
14000,285900,273900,"IL.Chicago",1.04381161007667,0.0219094330131697
18000,758600,513900,"CA.Los.Angeles",1.47616267756373,0.0227007566554601
8000,617700,411800,"CA.Los.Angeles",1.5,0.0290376322169323
8000,339100,486600,"IL.Chicago",0.696876284422524,0.0405030423884702
12000,617300,593700,"IL.Chicago",1.03975071584976,0.0420615170401267
12000,562000,657000,"IL.Chicago",0.855403348554033,0.0258186591201108
16000,346600,424200,"IL.Chicago",0.817067421027817,0.0420081776602859
12000,335400,505000,"IL.Chicago",0.664158415841584,0.0166356582620251
4000,622500,623200,"IL.Chicago",0.99887676508344,0.051151629952254
16000,418400,499800,"IL.Chicago",0.837134853941577,0.0329948315459886
6000,975500,689500,"CA.Los.Angeles",1.41479332849891,0.0274507333992803
12000,586600,636600,"IL.Chicago",0.921457744266415,0.0334815032440911
12000,695900,655550,"MI.Detroit",1.0615513690794,0.0102837565865575
10000,447600,529800,"IL.Chicago",0.84484711211778,0.0139966487957689
12000,456800,638700,"IL.Chicago",0.715202755597307,0.0137119496561377
6000,270700,395050,"MI.Detroit",0.685229717757246,0.01697638014182
18000,219600,194400,"IL.Chicago",1.12962962962963,0.051662139478837
14000,542850,361900,"CA.Los.Angeles",1.5,0.0323866950406227
14000,318300,293400,"IL.Chicago",1.08486707566462,0.0214811556589351
2000,467500,563000,"IL.Chicago",0.830373001776199,0.0186934605255571
16000,586500,568200,"IL.Chicago",1.03220696937698,0.0409831000152426
14000,692400,461600,"CA.Los.Angeles",1.5,0.0203487102524377
6000,535900,571700,"IL.Chicago",0.937379744621305,0.0149587781501528
6000,379900,394100,"IL.Chicago",0.963968535904593,0.0489582784700399
8000,426300,367400,"IL.Chicago",1.16031573217202,0.0123542545578192
6000,347700,422900,"IL.Chicago",0.822180184440766,0.0425921538653265
10000,262200,270700,"IL.Chicago",0.968599926117473,0.0507346256039943
4000,214500,275250,"MI.Detroit",0.779291553133515,0.0171730519795146
4000,476000,548000,"IL.Chicago",0.868613138686131,0.0337000529189246
16000,563400,699600,"IL.Chicago",0.805317324185249,0.0185723380906703
4000,667000,501600,"CA.Los.Angeles",1.32974481658692,0.0392738897685993
4000,794600,589100,"CA.Los.Angeles",1.34883720930233,0.00933683300661573
4000,675700,827000,"IL.Chicago",0.817049576783555,0.0312675686024393
8000,343700,534050,"MI.Detroit",0.64357269918547,0.0285119098742796
6000,473200,660500,"IL.Chicago",0.716426949280848,0.0217146189391146
4000,851700,782000,"CA.Los.Angeles",1.08913043478261,0.000951862883900859
8000,417600,455050,"MI.Detroit",0.917701351499835,0.0285869763942439
16000,913600,758200,"CA.Los.Angeles",1.20495911369032,0.0521979153822283
14000,305600,460750,"MI.Detroit",0.663266413456321,0.0305975624199348
6000,588100,628500,"IL.Chicago",0.935719968178202,0.0458298969812857
8000,648450,432300,"CA.Los.Angeles",1.5,0.0153148843324743
10000,128250,85500,"IL.Chicago",1.5,0.0777118034112034
12000,347900,380100,"IL.Chicago",0.915285451197053,0.0275066560468949
4000,203900,319650,"MI.Detroit",0.637885186923197,0.0215081460792519
6000,545200,588700,"IL.Chicago",0.926108374384236,0.0150093206281079
8000,622200,414800,"CA.Los.Angeles",1.5,0.0563969536742661
8000,557600,755100,"IL.Chicago",0.738445239041187,0.0126166180523127
10000,437100,445100,"IL.Chicago",0.982026510896428,0.0323161396745288
16000,743100,517700,"CA.Los.Angeles",1.43538728993626,0.0550819540540047
10000,277800,284750,"MI.Detroit",0.975592625109745,0.0366107461704113
8000,555300,850400,"IL.Chicago",0.652986829727187,0.0391407514096876
18000,637600,810000,"IL.Chicago",0.78716049382716,0.0224265565602777
8000,508000,662300,"IL.Chicago",0.767024007247471,0.0357675150220304
8000,499800,556600,"IL.Chicago",0.89795185052102,0.0267852419476172
12000,220700,355650,"MI.Detroit",0.620553915366231,0.0201101874709243
10000,348400,477800,"IL.Chicago",0.729175387191293,0.0145035991479671
14000,574000,507300,"CA.Los.Angeles",1.13148038635916,0.00978499396672745
18000,384400,406900,"IL.Chicago",0.944703858441878,0.0126011584563155
16000,522000,552100,"IL.Chicago",0.945480891142909,0.0274061757629093
10000,579800,739350,"MI.Detroit",0.784202339893149,0.0211262024767055
2000,526500,529700,"IL.Chicago",0.993958844629035,0.0369976777378896
12000,351100,335900,"IL.Chicago",1.04525156296517,0.0328481270817046
10000,565000,851500,"IL.Chicago",0.663534938344099,0.0211839788413672
14000,508300,708600,"IL.Chicago",0.71732994637313,0.0192377244037414
10000,345150,230100,"CA.Los.Angeles",1.5,0.00552430113893934
2000,202100,263300,"IL.Chicago",0.767565514622104,0.0185617830972575
2000,529350,352900,"CA.Los.Angeles",1.5,0.0305736974347383
2000,1090800,996700,"CA.Los.Angeles",1.09441155814187,0.0342846140434405
6000,410800,391700,"IL.Chicago",1.04876180750574,0.0132072364092139
12000,227200,255050,"MI.Detroit",0.890805724367771,0.0178068273117077
6000,319800,462400,"IL.Chicago",0.691608996539792,0.0204849826790312
14000,521700,768100,"IL.Chicago",0.67920843640151,0.0387943951652194
10000,400300,406100,"IL.Chicago",0.985717803496676,0.0174635899829704
24000,350000,372600,"IL.Chicago",0.939345142243693,0.0175338887471476
8000,415050,276700,"IL.Chicago",1.5,0.0462056781770345
6000,471450,314300,"CA.Los.Angeles",1.5,0.0719872627872974
10000,454600,456100,"IL.Chicago",0.996711247533436,0.0100414517349263
20000,351900,306950,"MI.Detroit",1.14644078840202,0.00112613158974169
4000,536600,542400,"IL.Chicago",0.989306784660767,0.0272529859113084
18000,274900,234900,"IL.Chicago",1.17028522775649,0.0251471825940019
12000,671300,1063450,"MI.Detroit",0.631247355305844,0.00943450958128577
4000,647850,431900,"CA.Los.Angeles",1.5,0.0464248621137813
12000,600400,584850,"MI.Detroit",1.02658801402069,0.0140742158140317
2000,737300,629600,"CA.Los.Angeles",1.17106099110546,0.022157210719559
2000,829650,553100,"CA.Los.Angeles",1.5,0.0234993940510321
12000,456150,304100,"CA.Los.Angeles",1.5,0.036617152125109
4000,248400,322700,"IL.Chicago",0.769755190579486,0.0170399283180103
8000,315100,451400,"IL.Chicago",0.698050509525919,0.0283999828069876
14000,229400,321750,"MI.Detroit",0.712975912975913,0.0341372436136094
12000,411700,336000,"IL.Chicago",1.22529761904762,0.00920979762150705
2000,174700,194200,"IL.Chicago",0.899588053553038,0.0323459148820094
6000,741300,494200,"CA.Los.Angeles",1.5,0.0346530289622024
12000,216150,144100,"IL.Chicago",1.5,0.0169963698789303
10000,342900,451550,"MI.Detroit",0.759384342819178,0.00378142783405459
10000,438100,531200,"IL.Chicago",0.824736445783133,0.0199711137718338
14000,424600,572500,"IL.Chicago",0.741659388646288,0.0270386815599825
8000,115400,95700,"IL.Chicago",1.20585161964472,0.0114852331984577
6000,1170400,1008400,"CA.Los.Angeles",1.16065053550179,0.00675549739782426
16000,426700,380300,"IL.Chicago",1.12200894031028,0.0274640238567404
4000,348400,295700,"IL.Chicago",1.17822117010484,0.0451600459696175
4000,499900,536800,"IL.Chicago",0.931259314456036,0.0287105068676123
12000,606800,521050,"MI.Detroit",1.16457153824009,0.0545536835582832
6000,707300,965850,"MI.Detroit",0.732308329450743,0.0355941704940003
14000,579500,408550,"MI.Detroit",1.41843103659283,0.0301172817997856
12000,623500,509300,"IL.Chicago",1.22422933438052,0.0681088435472279
10000,726200,683500,"CA.Los.Angeles",1.06247256766642,0.0506745662608394
4000,278250,185500,"CA.Los.Angeles",1.5,0.000754676107317209
12000,373800,249200,"CA.Los.Angeles",1.5,0.0420366121223196
14000,526200,626550,"MI.Detroit",0.839837203734738,0.0357091343086186
12000,306000,372700,"IL.Chicago",0.821035685537966,0.0391665730573807
4000,867200,727400,"CA.Los.Angeles",1.19219136651086,0.0550765196888807
10000,476000,364000,"IL.Chicago",1.30769230769231,0.0103425318159737
6000,411100,371350,"MI.Detroit",1.10704187424263,0.0529954013524058
12000,213900,294800,"IL.Chicago",0.725576662143826,0.0405041071807283
16000,547600,470600,"IL.Chicago",1.16362090947726,0.02391559923612
12000,339600,362800,"IL.Chicago",0.936052921719956,0.0437482915297142
10000,586400,469150,"MI.Detroit",1.24992006820846,0.0292004838586449
8000,230100,338650,"MI.Detroit",0.679462571976967,0.0224720589107353
10000,309000,340700,"IL.Chicago",0.906956266510126,0.0442155501183173
2000,578800,721600,"IL.Chicago",0.802106430155211,0.010500438916955
20000,288700,207150,"MI.Detroit",1.39367608013517,0.018740785911648
10000,979800,949400,"CA.Los.Angeles",1.03202022329893,0.0230665575405634
10000,684200,824800,"IL.Chicago",0.829534432589719,0.0473729197925083
4000,474300,521500,"IL.Chicago",0.909491850431448,0.0145980567148513
12000,1085000,1078300,"CA.Los.Angeles",1.00621348418807,0.0079640443038422
12000,391300,482200,"IL.Chicago",0.811489008710079,0.0384126583995697
12000,352900,473650,"MI.Detroit",0.745064921355431,0.0115169432452041
14000,742650,495100,"CA.Los.Angeles",1.5,0.00100946790771559
18000,353200,657150,"MI.Detroit",0.537472418778057,0.0119960503074043
14000,262400,312300,"IL.Chicago",0.840217739353186,0.0102082847552309
14000,436000,300550,"MI.Detroit",1.4506737647646,0.0494979649705952
8000,883950,589300,"CA.Los.Angeles",1.5,0.0662979393673595
4000,486100,627700,"IL.Chicago",0.77441452923371,0.036232310187234
12000,710400,563200,"IL.Chicago",1.26136363636364,0.0121399025463709
8000,510750,340500,"CA.Los.Angeles",1.5,0.0122195408970583
2000,169600,193100,"IL.Chicago",0.878301398239254,0.0230007471879721
4000,956500,755900,"CA.Los.Angeles",1.26537901838868,0.0516322511624842
4000,381600,377800,"IL.Chicago",1.01005823186871,0.0579943290278762
8000,666300,444200,"CA.Los.Angeles",1.5,0.0686062253604177
10000,210900,325250,"MI.Detroit",0.648424289008455,0.0290887836295164
14000,903500,810600,"CA.Los.Angeles",1.1146064643474,0.00828620258351876
